210.903,-48.2625,-4351.17
210.903,-48.255,-4330.93
210.903,-48.2475,-4311.67
210.903,-48.24,-4293.27
210.903,-48.2325,-4275.8
210.903,-48.225,-4259.17
210.903,-48.2175,-4243.29
210.903,-48.21,-4228.3
210.903,-48.2025,-4214.66
210.903,-48.195,-4202.63
210.903,-48.1875,-4192.38
210.903,-48.18,-4184.57
210.903,-48.1725,-4179.21
210.903,-48.165,-4176.1
210.903,-48.1575,-4175.27
210.903,-48.15,-4177
210.903,-48.1425,-4181.42
210.903,-48.135,-4187.87
210.903,-48.1275,-4196.56
210.903,-48.12,-4207.34
210.903,-48.1125,-4219.72
210.903,-48.105,-4233.52
210.903,-48.0975,-4247.98
210.903,-48.09,-4262.63
210.903,-48.0825,-4276.72
210.903,-48.075,-4290.63
210.903,-48.0675,-4304.43
210.903,-48.06,-4318.74
210.903,-48.0525,-4333.26
210.903,-48.045,-4347.98
210.903,-48.0375,-4363.37
210.903,-48.03,-4378.95
210.903,-48.0225,-4395.12
210.903,-48.015,-4411.31
210.903,-48.0075,-4428.08
210.903,-48,-4445.22
210.903,-47.9925,-4462.19
210.903,-47.985,-4479.45
210.903,-47.9775,-4496.49
210.916,-48.42,-4923.02
210.916,-48.4125,-4892.29
210.916,-48.405,-4861.21
210.916,-48.3975,-4829.87
210.916,-48.39,-4798.04
210.916,-48.3825,-4766.31
210.916,-48.375,-4734.5
210.916,-48.3675,-4702.43
210.916,-48.36,-4670.46
210.916,-48.3525,-4638.75
210.916,-48.345,-4607.09
210.916,-48.3375,-4575.95
210.916,-48.33,-4545.28
210.916,-48.3225,-4514.99
210.916,-48.315,-4485.39
210.916,-48.3075,-4456.44
210.916,-48.3,-4428.78
210.916,-48.2925,-4401.94
210.916,-48.285,-4376.07
210.916,-48.2775,-4351.52
210.916,-48.27,-4328.18
210.916,-48.2625,-4306.1
210.916,-48.255,-4285.23
210.916,-48.2475,-4265.44
210.916,-48.24,-4246.82
210.916,-48.2325,-4229.07
210.916,-48.225,-4212.12
210.916,-48.2175,-4196.11
210.916,-48.21,-4180.46
210.916,-48.2025,-4166.04
210.916,-48.195,-4153.28
210.916,-48.1875,-4142.11
210.916,-48.18,-4133.25
210.916,-48.1725,-4126.9
210.916,-48.165,-4122.93
210.916,-48.1575,-4121.97
210.916,-48.15,-4123.87
210.916,-48.1425,-4128.6
210.916,-48.135,-4135.95
210.916,-48.1275,-4146.09
210.916,-48.12,-4158.5
210.916,-48.1125,-4172.89
210.916,-48.105,-4188.78
210.916,-48.0975,-4205.78
210.916,-48.09,-4222.52
210.916,-48.0825,-4238.98
210.916,-48.075,-4254.94
210.916,-48.0675,-4271.17
210.916,-48.06,-4287.47
210.916,-48.0525,-4304.24
210.916,-48.045,-4321.37
210.916,-48.0375,-4338.89
210.916,-48.03,-4356.93
210.916,-48.0225,-4375.37
210.916,-48.015,-4394.39
210.916,-48.0075,-4413.7
210.916,-48,-4433.13
210.916,-47.9925,-4453.03
210.916,-47.985,-4473.05
210.916,-47.9775,-4492.9
210.928,-48.42,-4914.35
210.928,-48.4125,-4881.47
210.928,-48.405,-4848.1
210.928,-48.3975,-4814.68
210.928,-48.39,-4780.8
210.928,-48.3825,-4746.55
210.928,-48.375,-4712.47
210.928,-48.3675,-4678.13
210.928,-48.36,-4644.06
210.928,-48.3525,-4610.07
210.928,-48.345,-4576.29
210.928,-48.3375,-4542.76
210.928,-48.33,-4509.77
210.928,-48.3225,-4477.14
210.928,-48.315,-4445.65
210.928,-48.3075,-4414.67
210.928,-48.3,-4384.63
210.928,-48.2925,-4355.9
210.928,-48.285,-4328.2
210.928,-48.2775,-4302.04
210.928,-48.27,-4277.33
210.928,-48.2625,-4254.15
210.928,-48.255,-4232.37
210.928,-48.2475,-4212.27
210.928,-48.24,-4193.35
210.928,-48.2325,-4175.63
210.928,-48.225,-4158.81
210.928,-48.2175,-4142.38
210.928,-48.21,-4126.25
210.928,-48.2025,-4111.11
210.928,-48.195,-4097.29
210.928,-48.1875,-4085.28
210.928,-48.18,-4075.67
210.928,-48.1725,-4068.22
210.928,-48.165,-4063.67
210.928,-48.1575,-4062.35
210.928,-48.15,-4064.04
210.928,-48.1425,-4069.13
210.928,-48.135,-4077.56
210.928,-48.1275,-4089.26
210.928,-48.12,-4103.62
210.928,-48.1125,-4119.93
210.928,-48.105,-4137.88
210.928,-48.0975,-4156.69
210.928,-48.09,-4175.61
210.928,-48.0825,-4194.58
210.928,-48.075,-4213.51
210.928,-48.0675,-4232.27
210.928,-48.06,-4251.18
210.928,-48.0525,-4270.33
210.928,-48.045,-4290.07
210.928,-48.0375,-4309.91
210.928,-48.03,-4330.5
210.928,-48.0225,-4351.45
210.928,-48.015,-4372.88
210.928,-48.0075,-4394.74
210.928,-48,-4417
210.928,-47.9925,-4439.6
210.928,-47.985,-4462.37
210.928,-47.9775,-4485.16
210.941,-48.42,-4901.84
210.941,-48.4125,-4866.73
210.941,-48.405,-4831.16
210.941,-48.3975,-4795.21
210.941,-48.39,-4759.31
210.941,-48.3825,-4723
210.941,-48.375,-4686.65
210.941,-48.3675,-4650.18
210.941,-48.36,-4614.02
210.941,-48.3525,-4577.59
210.941,-48.345,-4541.49
210.941,-48.3375,-4505.79
210.941,-48.33,-4470.29
210.941,-48.3225,-4435.43
210.941,-48.315,-4401.18
210.941,-48.3075,-4367.79
210.941,-48.3,-4335.46
210.941,-48.2925,-4304.3
210.941,-48.285,-4274.47
210.941,-48.2775,-4246.43
210.941,-48.27,-4219.59
210.941,-48.2625,-4194.83
210.941,-48.255,-4172.1
210.941,-48.2475,-4150.99
210.941,-48.24,-4132.09
210.941,-48.2325,-4114.4
210.941,-48.225,-4097.83
210.941,-48.2175,-4081.49
210.941,-48.21,-4064.52
210.941,-48.2025,-4048.53
210.941,-48.195,-4033.97
210.941,-48.1875,-4021.45
210.941,-48.18,-4011.28
210.941,-48.1725,-4003.63
210.941,-48.165,-3998.76
210.941,-48.1575,-3997.07
210.941,-48.15,-3999.01
210.941,-48.1425,-4004.75
210.941,-48.135,-4014.46
210.941,-48.1275,-4028.22
210.941,-48.12,-4044.81
210.941,-48.1125,-4063.49
210.941,-48.105,-4083.55
210.941,-48.0975,-4104.25
210.941,-48.09,-4125.86
210.941,-48.0825,-4147.29
210.941,-48.075,-4168.74
210.941,-48.0675,-4190.26
210.941,-48.06,-4211.64
210.941,-48.0525,-4233.39
210.941,-48.045,-4255.2
210.941,-48.0375,-4277.66
210.941,-48.03,-4300.53
210.941,-48.0225,-4323.89
210.941,-48.015,-4347.92
210.941,-48.0075,-4372.63
210.941,-48,-4397.67
210.941,-47.9925,-4422.97
210.941,-47.985,-4448.52
210.941,-47.9775,-4474.05
210.954,-48.42,-4885.82
210.954,-48.4125,-4848.39
210.954,-48.405,-4810.7
210.954,-48.3975,-4773.02
210.954,-48.39,-4734.62
210.954,-48.3825,-4696.21
210.954,-48.375,-4657.69
210.954,-48.3675,-4619.07
210.954,-48.36,-4580.45
210.954,-48.3525,-4542
210.954,-48.345,-4503.54
210.954,-48.3375,-4465.35
210.954,-48.33,-4427.48
210.954,-48.3225,-4390.06
210.954,-48.315,-4353.34
210.954,-48.3075,-4317.41
210.954,-48.3,-4282.21
210.954,-48.2925,-4248.35
210.954,-48.285,-4216.02
210.954,-48.2775,-4184.88
210.954,-48.27,-4155.86
210.954,-48.2625,-4128.91
210.954,-48.255,-4104.01
210.954,-48.2475,-4081.36
210.954,-48.24,-4060.95
210.954,-48.2325,-4042.71
210.954,-48.225,-4025.92
210.954,-48.2175,-4009.32
210.954,-48.21,-3992.42
210.954,-48.2025,-3976.51
210.954,-48.195,-3962.2
210.954,-48.1875,-3950.27
210.954,-48.18,-3940.79
210.954,-48.1725,-3933.56
210.954,-48.165,-3929.55
210.954,-48.1575,-3928.43
210.954,-48.15,-3930.9
210.954,-48.1425,-3937.54
210.954,-48.135,-3949.38
210.954,-48.1275,-3966.04
210.954,-48.12,-3985.41
210.954,-48.1125,-4006.69
210.954,-48.105,-4029.29
210.954,-48.0975,-4052.39
210.954,-48.09,-4075.92
210.954,-48.0825,-4099.42
210.954,-48.075,-4123.44
210.954,-48.0675,-4146.69
210.954,-48.06,-4170.7
210.954,-48.0525,-4194.59
210.954,-48.045,-4218.87
210.954,-48.0375,-4243.43
210.954,-48.03,-4268.67
210.954,-48.0225,-4294.56
210.954,-48.015,-4320.81
210.954,-48.0075,-4348.02
210.954,-48,-4375.88
210.954,-47.9925,-4403.98
210.954,-47.985,-4432.24
210.954,-47.9775,-4460.55
210.967,-48.42,-4866.38
210.967,-48.4125,-4827.29
210.967,-48.405,-4787.51
210.967,-48.3975,-4747.45
210.967,-48.39,-4707.22
210.967,-48.3825,-4667
210.967,-48.375,-4626.33
210.967,-48.3675,-4585.53
210.967,-48.36,-4544.78
210.967,-48.3525,-4504
210.967,-48.345,-4463.34
210.967,-48.3375,-4422.74
210.967,-48.33,-4382.46
210.967,-48.3225,-4342.46
210.967,-48.315,-4302.91
210.967,-48.3075,-4264.16
210.967,-48.3,-4226.45
210.967,-48.2925,-4189.32
210.967,-48.285,-4153.91
210.967,-48.2775,-4120.02
210.967,-48.27,-4087.78
210.967,-48.2625,-4057.44
210.967,-48.255,-4029.68
210.967,-48.2475,-4004.22
210.967,-48.24,-3981.4
210.967,-48.2325,-3960.66
210.967,-48.225,-3942.1
210.967,-48.2175,-3925.14
210.967,-48.21,-3909.17
210.967,-48.2025,-3894.88
210.967,-48.195,-3882.59
210.967,-48.1875,-3872.46
210.967,-48.18,-3864.59
210.967,-48.1725,-3859.68
210.967,-48.165,-3857.64
210.967,-48.1575,-3858.88
210.967,-48.15,-3864.09
210.967,-48.1425,-3873.61
210.967,-48.135,-3888.14
210.967,-48.1275,-3907.16
210.967,-48.12,-3928.93
210.967,-48.1125,-3952.78
210.967,-48.105,-3977.19
210.967,-48.0975,-4002.42
210.967,-48.09,-4027.83
210.967,-48.0825,-4053.24
210.967,-48.075,-4078.85
210.967,-48.0675,-4104.51
210.967,-48.06,-4130.26
210.967,-48.0525,-4156.17
210.967,-48.045,-4182.27
210.967,-48.0375,-4208.8
210.967,-48.03,-4235.97
210.967,-48.0225,-4263.99
210.967,-48.015,-4292.86
210.967,-48.0075,-4322.75
210.967,-48,-4352.91
210.967,-47.9925,-4383.69
210.967,-47.985,-4414.77
210.967,-47.9775,-4445.96
210.98,-48.42,-4844.84
210.98,-48.4125,-4803.62
210.98,-48.405,-4761.85
210.98,-48.3975,-4720
210.98,-48.39,-4677.82
210.98,-48.3825,-4635.43
210.98,-48.375,-4592.86
210.98,-48.3675,-4550.21
210.98,-48.36,-4507.41
210.98,-48.3525,-4464.6
210.98,-48.345,-4421.91
210.98,-48.3375,-4379.01
210.98,-48.33,-4336.31
210.98,-48.3225,-4293.84
210.98,-48.315,-4251.68
210.98,-48.3075,-4209.97
210.98,-48.3,-4169.22
210.98,-48.2925,-4129.28
210.98,-48.285,-4090.79
210.98,-48.2775,-4053.45
210.98,-48.27,-4018.07
210.98,-48.2625,-3984.24
210.98,-48.255,-3952.72
210.98,-48.2475,-3923.66
210.98,-48.24,-3897.16
210.98,-48.2325,-3873.55
210.98,-48.225,-3852.81
210.98,-48.2175,-3834.69
210.98,-48.21,-3819.23
210.98,-48.2025,-3806.5
210.98,-48.195,-3796
210.98,-48.1875,-3788.29
210.98,-48.18,-3783.09
210.98,-48.1725,-3780.74
210.98,-48.165,-3782.35
210.98,-48.1575,-3788.08
210.98,-48.15,-3798.15
210.98,-48.1425,-3812.51
210.98,-48.135,-3830.63
210.98,-48.1275,-3852.47
210.98,-48.12,-3876.63
210.98,-48.1125,-3902.32
210.98,-48.105,-3928.84
210.98,-48.0975,-3955.61
210.98,-48.09,-3982.91
210.98,-48.0825,-4009.74
210.98,-48.075,-4036.8
210.98,-48.0675,-4064.2
210.98,-48.06,-4091.71
210.98,-48.0525,-4119.38
210.98,-48.045,-4147.62
210.98,-48.0375,-4176.01
210.98,-48.03,-4204.86
210.98,-48.0225,-4234.51
210.98,-48.015,-4265.48
210.98,-48.0075,-4297.66
210.98,-48,-4330.33
210.98,-47.9925,-4363.46
210.98,-47.985,-4396.79
210.98,-47.9775,-4430.22
210.993,-48.42,-4820.92
210.993,-48.4125,-4777.7
210.993,-48.405,-4734.25
210.993,-48.3975,-4690.51
210.993,-48.39,-4646.71
210.993,-48.3825,-4602.73
210.993,-48.375,-4558.42
210.993,-48.3675,-4513.86
210.993,-48.36,-4469.16
210.993,-48.3525,-4424.45
210.993,-48.345,-4379.73
210.993,-48.3375,-4334.71
210.993,-48.33,-4289.82
210.993,-48.3225,-4245.08
210.993,-48.315,-4200.32
210.993,-48.3075,-4156.08
210.993,-48.3,-4112.71
210.993,-48.2925,-4070.29
210.993,-48.285,-4028.98
210.993,-48.2775,-3989.27
210.993,-48.27,-3950.54
210.993,-48.2625,-3913.55
210.993,-48.255,-3878.35
210.993,-48.2475,-3845.02
210.993,-48.24,-3814.69
210.993,-48.2325,-3787.43
210.993,-48.225,-3763.1
210.993,-48.2175,-3742.16
210.993,-48.21,-3725.1
210.993,-48.2025,-3711.85
210.993,-48.195,-3702.8
210.993,-48.1875,-3696.82
210.993,-48.18,-3693.36
210.993,-48.1725,-3694.26
210.993,-48.165,-3700.79
210.993,-48.1575,-3712.67
210.993,-48.15,-3729.15
210.993,-48.1425,-3749.51
210.993,-48.135,-3773.2
210.993,-48.1275,-3799.21
210.993,-48.12,-3826.56
210.993,-48.1125,-3855.07
210.993,-48.105,-3884.06
210.993,-48.0975,-3912.61
210.993,-48.09,-3941.29
210.993,-48.0825,-3969.77
210.993,-48.075,-3997.98
210.993,-48.0675,-4026.81
210.993,-48.06,-4055.83
210.993,-48.0525,-4085.37
210.993,-48.045,-4115.52
210.993,-48.0375,-4145.73
210.993,-48.03,-4176.62
210.993,-48.0225,-4208.18
210.993,-48.015,-4241.06
210.993,-48.0075,-4274.83
210.993,-48,-4309.15
210.993,-47.9925,-4343.97
210.993,-47.985,-4379.11
210.993,-47.9775,-4414.75
211.005,-48.42,-4795.36
211.005,-48.4125,-4750.41
211.005,-48.405,-4705.33
211.005,-48.3975,-4659.93
211.005,-48.39,-4614.43
211.005,-48.3825,-4568.73
211.005,-48.375,-4522.99
211.005,-48.3675,-4477.18
211.005,-48.36,-4430.84
211.005,-48.3525,-4384.42
211.005,-48.345,-4337.85
211.005,-48.3375,-4290.93
211.005,-48.33,-4243.81
211.005,-48.3225,-4196.67
211.005,-48.315,-4149.96
211.005,-48.3075,-4103.55
211.005,-48.3,-4058.24
211.005,-48.2925,-4014.23
211.005,-48.285,-3971.57
211.005,-48.2775,-3930.63
211.005,-48.27,-3890.92
211.005,-48.2625,-3852.02
211.005,-48.255,-3813.87
211.005,-48.2475,-3776.93
211.005,-48.24,-3742.15
211.005,-48.2325,-3710.46
211.005,-48.225,-3681.1
211.005,-48.2175,-3653.54
211.005,-48.21,-3629
211.005,-48.2025,-3609.52
211.005,-48.195,-3596.74
211.005,-48.1875,-3590.09
211.005,-48.18,-3589.2
211.005,-48.1725,-3595.93
211.005,-48.165,-3610.17
211.005,-48.1575,-3630.65
211.005,-48.15,-3655.71
211.005,-48.1425,-3683.97
211.005,-48.135,-3714.31
211.005,-48.1275,-3745.98
211.005,-48.12,-3778.07
211.005,-48.1125,-3810.34
211.005,-48.105,-3842.12
211.005,-48.0975,-3873.41
211.005,-48.09,-3903.92
211.005,-48.0825,-3933.63
211.005,-48.075,-3963.13
211.005,-48.0675,-3993.18
211.005,-48.06,-4023.79
211.005,-48.0525,-4055.12
211.005,-48.045,-4086.7
211.005,-48.0375,-4118.56
211.005,-48.03,-4150.77
211.005,-48.0225,-4184.04
211.005,-48.015,-4218.13
211.005,-48.0075,-4252.92
211.005,-48,-4288.87
211.005,-47.9925,-4325.01
211.005,-47.985,-4361.8
211.005,-47.9775,-4398.83
211.018,-48.42,-4768.58
211.018,-48.4125,-4721.76
211.018,-48.405,-4675.08
211.018,-48.3975,-4628.39
211.018,-48.39,-4581.47
211.018,-48.3825,-4534.43
211.018,-48.375,-4487.47
211.018,-48.3675,-4440.41
211.018,-48.36,-4392.92
211.018,-48.3525,-4345.24
211.018,-48.345,-4297.2
211.018,-48.3375,-4248.46
211.018,-48.33,-4199.46
211.018,-48.3225,-4150.25
211.018,-48.315,-4101.47
211.018,-48.3075,-4053.11
211.018,-48.3,-4006.2
211.018,-48.2925,-3961.35
211.018,-48.285,-3919.18
211.018,-48.2775,-3879.71
211.018,-48.27,-3842.35
211.018,-48.2625,-3806.3
211.018,-48.255,-3769.82
211.018,-48.2475,-3732.09
211.018,-48.24,-3693.92
211.018,-48.2325,-3659.5
211.018,-48.225,-3622.39
211.018,-48.2175,-3580.98
211.018,-48.21,-3539.44
211.018,-48.2025,-3503.38
211.018,-48.195,-3478.39
211.018,-48.1875,-3467.76
211.018,-48.18,-3470.86
211.018,-48.1725,-3486.06
211.018,-48.165,-3511.03
211.018,-48.1575,-3542.83
211.018,-48.15,-3578.49
211.018,-48.1425,-3615.94
211.018,-48.135,-3653.96
211.018,-48.1275,-3692.07
211.018,-48.12,-3729.77
211.018,-48.1125,-3766.73
211.018,-48.105,-3802.63
211.018,-48.0975,-3836.87
211.018,-48.09,-3870.1
211.018,-48.0825,-3902.11
211.018,-48.075,-3933.38
211.018,-48.0675,-3964.43
211.018,-48.06,-3996.28
211.018,-48.0525,-4028.32
211.018,-48.045,-4060.64
211.018,-48.0375,-4093.3
211.018,-48.03,-4126.66
211.018,-48.0225,-4160.99
211.018,-48.015,-4195.94
211.018,-48.0075,-4231.81
211.018,-48,-4268.72
211.018,-47.9925,-4306.34
211.018,-47.985,-4344.43
211.018,-47.9775,-4383.01
211.031,-48.42,-4740.74
211.031,-48.4125,-4692.74
211.031,-48.405,-4644.34
211.031,-48.3975,-4596.2
211.031,-48.39,-4548.18
211.031,-48.3825,-4499.91
211.031,-48.375,-4452.06
211.031,-48.3675,-4404.23
211.031,-48.36,-4356
211.031,-48.3525,-4307.46
211.031,-48.345,-4258.29
211.031,-48.3375,-4208.36
211.031,-48.33,-4157.86
211.031,-48.3225,-4106.65
211.031,-48.315,-4055.28
211.031,-48.3075,-4004.7
211.031,-48.3,-3955.99
211.031,-48.2925,-3910.45
211.031,-48.285,-3869.58
211.031,-48.2775,-3834.25
211.031,-48.27,-3804.1
211.031,-48.2625,-3777.79
211.031,-48.255,-3752.95
211.031,-48.2475,-3726.74
211.031,-48.24,-3696.69
211.031,-48.2325,-3659.02
211.031,-48.225,-3608.41
211.031,-48.2175,-3543.32
211.031,-48.21,-3470.58
211.031,-48.2025,-3404.53
211.031,-48.195,-3359.93
211.031,-48.1875,-3342.46
211.031,-48.18,-3348.66
211.031,-48.1725,-3372.47
211.031,-48.165,-3408.54
211.031,-48.1575,-3452.4
211.031,-48.15,-3499.21
211.031,-48.1425,-3545.3
211.031,-48.135,-3590.66
211.031,-48.1275,-3635.49
211.031,-48.12,-3679.6
211.031,-48.1125,-3722.36
211.031,-48.105,-3763.24
211.031,-48.0975,-3801.96
211.031,-48.09,-3838.43
211.031,-48.0825,-3873.22
211.031,-48.075,-3906.64
211.031,-48.0675,-3939.48
211.031,-48.06,-3971.74
211.031,-48.0525,-4004.05
211.031,-48.045,-4036.38
211.031,-48.0375,-4069.29
211.031,-48.03,-4102.77
211.031,-48.0225,-4137.67
211.031,-48.015,-4173.43
211.031,-48.0075,-4210.21
211.031,-48,-4248.34
211.031,-47.9925,-4287.06
211.031,-47.985,-4326.65
211.031,-47.9775,-4366.72
211.044,-48.42,-4712.77
211.044,-48.4125,-4662.98
211.044,-48.405,-4613.3
211.044,-48.3975,-4563.74
211.044,-48.39,-4514.37
211.044,-48.3825,-4465.3
211.044,-48.375,-4416.8
211.044,-48.3675,-4368.27
211.044,-48.36,-4319.8
211.044,-48.3525,-4271.11
211.044,-48.345,-4221.74
211.044,-48.3375,-4171.44
211.044,-48.33,-4119.38
211.044,-48.3225,-4066.07
211.044,-48.315,-4011.82
211.044,-48.3075,-3957.78
211.044,-48.3,-3905.6
211.044,-48.2925,-3857.6
211.044,-48.285,-3816.62
211.044,-48.2775,-3785.44
211.044,-48.27,-3764.67
211.044,-48.2625,-3752.8
211.044,-48.255,-3746.33
211.044,-48.2475,-3741.1
211.044,-48.24,-3730.12
211.044,-48.2325,-3703.21
211.044,-48.225,-3648.3
211.044,-48.2175,-3558.52
211.044,-48.21,-3441.16
211.044,-48.2025,-3324.65
211.044,-48.195,-3252.3
211.044,-48.1875,-3228.85
211.044,-48.18,-3236.16
211.044,-48.1725,-3264
211.044,-48.165,-3306.04
211.044,-48.1575,-3357.26
211.044,-48.15,-3412.3
211.044,-48.1425,-3465.71
211.044,-48.135,-3518.67
211.044,-48.1275,-3571.58
211.044,-48.12,-3623.95
211.044,-48.1125,-3674.21
211.044,-48.105,-3721.39
211.044,-48.0975,-3764.92
211.044,-48.09,-3805.23
211.044,-48.0825,-3843.26
211.044,-48.075,-3879.37
211.044,-48.0675,-3913.59
211.044,-48.06,-3946.99
211.044,-48.0525,-3979.61
211.044,-48.045,-4011.84
211.044,-48.0375,-4044.59
211.044,-48.03,-4078.22
211.044,-48.0225,-4113.18
211.044,-48.015,-4149.79
211.044,-48.0075,-4187.84
211.044,-48,-4227
211.044,-47.9925,-4267.07
211.044,-47.985,-4308.12
211.044,-47.9775,-4349.55
211.057,-48.42,-4684.75
211.057,-48.4125,-4633.54
211.057,-48.405,-4582.4
211.057,-48.3975,-4531.32
211.057,-48.39,-4481.06
211.057,-48.3825,-4430.99
211.057,-48.375,-4381.63
211.057,-48.3675,-4332.95
211.057,-48.36,-4284.75
211.057,-48.3525,-4236.28
211.057,-48.345,-4187.31
211.057,-48.3375,-4136.83
211.057,-48.33,-4084.1
211.057,-48.3225,-4028.78
211.057,-48.315,-3971.18
211.057,-48.3075,-3912.29
211.057,-48.3,-3854.67
211.057,-48.2925,-3801.15
211.057,-48.285,-3755.49
211.057,-48.2775,-3724.02
211.057,-48.27,-3709.84
211.057,-48.2625,-3708.25
211.057,-48.255,-3716.75
211.057,-48.2475,-3732.87
211.057,-48.24,-3750.34
211.057,-48.2325,-3755.97
211.057,-48.225,-3725.48
211.057,-48.2175,-3631.5
211.057,-48.21,-3478.04
211.057,-48.2025,-3315.62
211.057,-48.195,-3203.55
211.057,-48.1875,-3153.16
211.057,-48.18,-3145.24
211.057,-48.1725,-3165.36
211.057,-48.165,-3204.05
211.057,-48.1575,-3254.82
211.057,-48.15,-3312.17
211.057,-48.1425,-3372.44
211.057,-48.135,-3434.16
211.057,-48.1275,-3496.7
211.057,-48.12,-3558.65
211.057,-48.1125,-3618.58
211.057,-48.105,-3673.02
211.057,-48.0975,-3722.03
211.057,-48.09,-3767.11
211.057,-48.0825,-3809.18
211.057,-48.075,-3848.57
211.057,-48.0675,-3885.4
211.057,-48.06,-3920.21
211.057,-48.0525,-3953.73
211.057,-48.045,-3986.01
211.057,-48.0375,-4018.36
211.057,-48.03,-4051.83
211.057,-48.0225,-4087.5
211.057,-48.015,-4125.05
211.057,-48.0075,-4164.09
211.057,-48,-4204.39
211.057,-47.9925,-4246.08
211.057,-47.985,-4288.38
211.057,-47.9775,-4332.07
211.07,-48.42,-4657.86
211.07,-48.4125,-4605.24
211.07,-48.405,-4552.7
211.07,-48.3975,-4499.92
211.07,-48.39,-4448.03
211.07,-48.3825,-4396.71
211.07,-48.375,-4346.61
211.07,-48.3675,-4297.7
211.07,-48.36,-4249.67
211.07,-48.3525,-4201.79
211.07,-48.345,-4153.36
211.07,-48.3375,-4103.36
211.07,-48.33,-4050.49
211.07,-48.3225,-3993.61
211.07,-48.315,-3931.7
211.07,-48.3075,-3866.65
211.07,-48.3,-3802.62
211.07,-48.2925,-3743.45
211.07,-48.285,-3693.27
211.07,-48.2775,-3656.43
211.07,-48.27,-3634.67
211.07,-48.2625,-3626.06
211.07,-48.255,-3629.69
211.07,-48.2475,-3646.56
211.07,-48.24,-3676.14
211.07,-48.2325,-3710.38
211.07,-48.225,-3724.78
211.07,-48.2175,-3649.65
211.07,-48.21,-3461.24
211.07,-48.2025,-3273.3
211.07,-48.195,-3135.98
211.07,-48.1875,-3063.68
211.07,-48.18,-3045.3
211.07,-48.1725,-3059.1
211.07,-48.165,-3096.06
211.07,-48.1575,-3147.3
211.07,-48.15,-3206.5
211.07,-48.1425,-3270.91
211.07,-48.135,-3339.05
211.07,-48.1275,-3409.53
211.07,-48.12,-3480.43
211.07,-48.1125,-3548.79
211.07,-48.105,-3611.86
211.07,-48.0975,-3669.17
211.07,-48.09,-3721.2
211.07,-48.0825,-3768.91
211.07,-48.075,-3812.65
211.07,-48.0675,-3853
211.07,-48.06,-3890.25
211.07,-48.0525,-3925.06
211.07,-48.045,-3958.1
211.07,-48.0375,-3990.89
211.07,-48.03,-4024.52
211.07,-48.0225,-4060.32
211.07,-48.015,-4098.28
211.07,-48.0075,-4138.29
211.07,-48,-4180.01
211.07,-47.9925,-4223.29
211.07,-47.985,-4267.89
211.07,-47.9775,-4313
211.083,-48.42,-4633.16
211.083,-48.4125,-4579.25
211.083,-48.405,-4525.31
211.083,-48.3975,-4471.14
211.083,-48.39,-4417.4
211.083,-48.3825,-4364.47
211.083,-48.375,-4312.76
