-8,6,4,-6.96973
-8,6,6,-2.17665
-8,6,8,-0.153694
-8,8,-10,-1.51231e-005
-8,8,-8,-0.00429731
-8,8,-6,-0.153592
-8,8,-4,-1.1381
-8,8,-2,-2.89934
-8,8,0,-3.76491
-8,8,2,-2.89936
-8,8,4,-1.13812
-8,8,6,-0.153588
-8,8,8,-0.00429722
-6,-10,-10,-3.76138e-006
-6,-10,-8,-0.00134398
-6,-10,-6,-0.0601881
-6,-10,-4,-0.543947
-6,-10,-2,-1.5936
-6,-10,0,-2.17828
-6,-10,2,-1.5936
-6,-10,4,-0.543961
-6,-10,6,-0.0601839
-6,-10,8,-0.00134404
-6,-8,-10,-0.0013405
-6,-8,-8,-0.15368
-6,-8,-6,-2.17675
-6,-8,-4,-6.96711
-6,-8,-2,-9.70568
-6,-8,0,-10.1008
-6,-8,2,-9.70561
-6,-8,4,-6.96729
-6,-8,6,-2.17662
-6,-8,8,-0.153716
-6,-6,-10,-0.0602759
-6,-6,-8,-2.17632
-6,-6,-6,-9.00031
-6,-6,-4,-8.88844
-6,-6,-2,-5.09123
-6,-6,0,-3.77803
-6,-6,2,-5.09126
-6,-6,4,-8.88855
-6,-6,6,-8.99966
-6,-6,8,-2.1768
-6,-4,-10,-0.543905
-6,-4,-8,-6.97064
-6,-4,-6,-8.88732
-6,-4,-4,-2.63118
-6,-4,-2,-0.568634
-6,-4,0,-0.286612
-6,-4,2,-0.568632
-6,-4,4,-2.63116
-6,-4,6,-8.88748
-6,-4,8,-6.97065
-6,-2,-10,-1.59449
-6,-2,-8,-9.71096
-6,-2,-6,-5.09283
-6,-2,-4,-0.568763
-6,-2,-2,-0.0526158
-6,-2,0,-0.0186065
-6,-2,2,-0.0526163
-6,-2,4,-0.56876
-6,-2,6,-5.0926
-6,-2,8,-9.71206
-6,0,-10,-2.17549
-6,0,-8,-10.1039
-6,0,-6,-3.77953
-6,0,-4,-0.286629
-6,0,-2,-0.018612
-6,0,0,-0.0056454
-6,0,2,-0.018612
-6,0,4,-0.286624
-6,0,6,-3.77994
-6,0,8,-10.098
-6,2,-10,-1.59476
-6,2,-8,-9.71164
-6,2,-6,-5.09273
-6,2,-4,-0.568761
-6,2,-2,-0.0526161
-6,2,0,-0.0186066
-6,2,2,-0.0526164
-6,2,4,-0.568762
-6,2,6,-5.09294
-6,2,8,-9.71121
-6,4,-10,-0.543445
-6,4,-8,-6.972
-6,4,-6,-8.88692
-6,4,-4,-2.63124
-6,4,-2,-0.56863
-6,4,0,-0.286612
-6,4,2,-0.568631
-6,4,4,-2.63113
-6,4,6,-8.88786
-6,4,8,-6.96876
-6,6,-10,-0.0602849
-6,6,-8,-2.1762
-6,6,-6,-9.00039
-6,6,-4,-8.88842
-6,6,-2,-5.09121
-6,6,0,-3.77803
-6,6,2,-5.09123
-6,6,4,-8.88844
-6,6,6,-9.00039
-6,6,8,-2.17644
-6,8,-10,-0.00134036
-6,8,-8,-0.153682
-6,8,-6,-2.17677
-6,8,-4,-6.96702
-6,8,-2,-9.70557
-6,8,0,-10.1008
-6,8,2,-9.7057
-6,8,4,-6.9671
-6,8,6,-2.17675
-6,8,8,-0.153673
-4,-10,-10,-0.000111429
-4,-10,-8,-0.0219591
-4,-10,-6,-0.543676
-4,-10,-4,-2.89829
-4,-10,-2,-5.84266
-4,-10,0,-6.96697
-4,-10,2,-5.84261
-4,-10,4,-2.89832
-4,-10,6,-0.543649
-4,-10,8,-0.0219606
-4,-8,-10,-0.0220182
-4,-8,-8,-1.13998
-4,-8,-6,-6.9719
-4,-8,-4,-10.0989
-4,-8,-2,-7.7739
-4,-8,0,-6.46602
-4,-8,2,-7.77386
-4,-8,4,-10.0989
-4,-8,6,-6.97194
-4,-8,8,-1.14
-4,-6,-10,-0.543549
-4,-6,-8,-6.97191
-4,-6,-6,-8.88754
-4,-6,-4,-2.63111
-4,-6,-2,-0.568539
-4,-6,0,-0.286639
-4,-6,2,-0.568541
-4,-6,4,-2.63103
-4,-6,6,-8.8882
-4,-6,8,-6.96917
-4,-4,-10,-2.89587
-4,-4,-8,-10.1024
-4,-4,-6,-2.63085
-4,-4,-4,-0.130236
-4,-4,-2,-0.00564633
-4,-4,0,-0.00143083
-4,-4,2,-0.00564635
-4,-4,4,-0.130233
-4,-4,6,-2.63105
-4,-4,8,-10.0983
-4,-2,-10,-5.84689
-4,-2,-8,-7.77777
-4,-2,-6,-0.568663
-4,-2,-4,-0.00564724
-4,-2,-2,-4.61208e-005
-4,-2,0,-5.22673e-006
-4,-2,2,-4.61207e-005
-4,-2,4,-0.00564728
-4,-2,6,-0.568645
-4,-2,8,-7.77821
-4,0,-10,-6.97768
-4,0,-8,-6.46241
-4,0,-6,-0.286655
-4,0,-4,-0.0014313
-4,0,-2,-5.22776e-006
-4,0,0,-3.8445e-007
-4,0,2,-5.22776e-006
-4,0,4,-0.0014313
-4,0,6,-0.28662
-4,0,8,-6.46689
-4,2,-10,-5.84476
-4,2,-8,-7.77798
-4,2,-6,-0.568636
-4,2,-4,-0.00564729
-4,2,-2,-4.61209e-005
-4,2,0,-5.22676e-006
-4,2,2,-4.61209e-005
-4,2,4,-0.0056471
-4,2,6,-0.568778
-4,2,8,-7.76752
-4,4,-10,-2.89413
-4,4,-8,-10.1023
-4,4,-6,-2.63093
-4,4,-4,-0.130235
-4,4,-2,-0.00564631
-4,4,0,-0.00143083
-4,4,2,-0.00564635
-4,4,4,-0.130237
-4,4,6,-2.63071
-4,4,8,-10.101
-4,6,-10,-0.543623
-4,6,-8,-6.97169
-4,6,-6,-8.88755
-4,6,-4,-2.63109
-4,6,-2,-0.568538
-4,6,0,-0.286639
-4,6,2,-0.568545
-4,6,4,-2.6311
-4,6,6,-8.88763
-4,6,8,-6.97219
-4,8,-10,-0.0220188
-4,8,-8,-1.14001
-4,8,-6,-6.97186
-4,8,-4,-10.0988
-4,8,-2,-7.77397
-4,8,0,-6.46596
-4,8,2,-7.77405
-4,8,4,-10.0988
-4,8,6,-6.97175
-4,8,8,-1.14004
-2,-10,-10,-0.000733517
-2,-10,-8,-0.0970224
-2,-10,-6,-1.59339
-2,-10,-4,-5.84371
-2,-10,-2,-8.99552
-2,-10,0,-9.71001
-2,-10,2,-8.99562
-2,-10,4,-5.84349
-2,-10,6,-1.59357
-2,-10,8,-0.096991
-2,-8,-10,-0.0971474
-2,-8,-8,-2.8996
-2,-8,-6,-9.71074
-2,-8,-4,-7.77796
-2,-8,-2,-3.7785
-2,-8,0,-2.63035
-2,-8,2,-3.77852
-2,-8,4,-7.77798
-2,-8,6,-9.71018
-2,-8,8,-2.90018
-2,-6,-10,-1.59491
-2,-6,-8,-9.70974
-2,-6,-6,-5.09285
-2,-6,-4,-0.568757
-2,-6,-2,-0.0526159
-2,-6,0,-0.0186064
-2,-6,2,-0.0526159
-2,-6,4,-0.568755
-2,-6,6,-5.09295
-2,-6,8,-9.70935
-2,-4,-10,-5.84902
-2,-4,-8,-7.77851
-2,-4,-6,-0.56864
-2,-4,-4,-0.00564728
-2,-4,-2,-4.612e-005
-2,-4,0,-5.22671e-006
-2,-4,2,-4.61198e-005
-2,-4,4,-0.00564712
-2,-4,6,-0.568791
-2,-4,8,-7.77295
-2,-2,-10,-9.00133
-2,-2,-8,-3.78592
-2,-2,-6,-0.0526443
-2,-2,-4,-4.61233e-005
-2,-2,-2,-1.54391e-008
-2,-2,0,-2.42367e-010
-2,-2,2,-1.54391e-008
-2,-2,4,-4.61232e-005
-2,-2,6,-0.052642
-2,-2,8,-3.78521
-2,0,-10,-9.70247
-2,0,-8,-2.63124
-2,0,-6,-0.0186201
-2,0,-4,-5.22822e-006
-2,0,-2,-2.42427e-010
-2,0,0,-6.39356e-013
-2,0,2,-2.42423e-010
-2,0,4,-5.22945e-006
-2,0,6,-0.0186327
-2,0,8,-2.63429
-2,2,-10,-9.00389
-2,2,-8,-3.78402
-2,2,-6,-0.0526237
-2,2,-4,-4.612e-005
-2,2,-2,-1.54391e-008
-2,2,0,-2.42367e-010
-2,2,2,-1.54392e-008
-2,2,4,-4.61224e-005
-2,2,6,-0.0526298
-2,2,8,-3.78268
-2,4,-10,-5.84716
-2,4,-8,-7.77597
-2,4,-6,-0.568692
-2,4,-4,-0.00564723
-2,4,-2,-4.61198e-005
-2,4,0,-5.2267e-006
-2,4,2,-4.61199e-005
-2,4,4,-0.00564734
-2,4,6,-0.568625
-2,4,8,-7.78373
-2,6,-10,-1.59493
-2,6,-8,-9.71313
-2,6,-6,-5.09234
-2,6,-4,-0.568761
-2,6,-2,-0.0526162
-2,6,0,-0.0186063
-2,6,2,-0.052616
-2,6,4,-0.568764
-2,6,6,-5.09233
-2,6,8,-9.71408
-2,8,-10,-0.0971782
-2,8,-8,-2.89899
-2,8,-6,-9.7113
-2,8,-4,-7.77787
-2,8,-2,-3.77852
-2,8,0,-2.63034
-2,8,2,-3.7785
-2,8,4,-7.77786
-2,8,6,-9.71171
-2,8,8,-2.89857
0,-10,-10,-0.00133974
0,-10,-8,-0.153785
0,-10,-6,-2.1759
0,-10,-4,-6.96933
0,-10,-2,-9.70706
0,-10,0,-10.1002
0,-10,2,-9.70714
0,-10,4,-6.96937
0,-10,6,-2.17586
0,-10,8,-0.153787
0,-8,-10,-0.153921
0,-8,-8,-3.76451
0,-8,-6,-10.0998
0,-8,-4,-6.46616
0,-8,-2,-2.63065
0,-8,0,-1.70818
0,-8,2,-2.63065
0,-8,4,-6.46618
0,-8,6,-10.0996
0,-8,8,-3.76477
0,-6,-10,-2.17502
0,-6,-8,-10.1054
0,-6,-6,-3.77939
0,-6,-4,-0.286629
0,-6,-2,-0.0186121
0,-6,0,-0.00564537
0,-6,2,-0.0186121
0,-6,4,-0.286627
0,-6,6,-3.77955
0,-6,8,-10.103
0,-4,-10,-6.98277
0,-4,-8,-6.46391
0,-4,-6,-0.286656
0,-4,-4,-0.00143128
0,-4,-2,-5.22776e-006
0,-4,0,-3.84448e-007
0,-4,2,-5.22777e-006
0,-4,4,-0.00143129
0,-4,6,-0.286656
0,-4,8,-6.46751
0,-2,-10,-9.69783
0,-2,-8,-2.6306
0,-2,-6,-0.0186214
0,-2,-4,-5.22899e-006
0,-2,-2,-2.42426e-010
0,-2,0,-6.39354e-013
0,-2,2,-2.42428e-010
0,-2,4,-5.23055e-006
0,-2,6,-0.0186325
0,-2,8,-2.63199
0,0,-10,-10.0946
0,0,-8,-1.71123
0,0,-6,-0.00565637
0,0,-4,-3.85006e-007
0,0,-2,-6.39999e-013
0,0,0,-3.89582e-019
0,0,2,-6.40219e-013
0,0,4,-3.85289e-007
0,0,6,-0.00566236
0,0,8,-1.71363
0,2,-10,-9.70535
0,2,-8,-2.6312
0,2,-6,-0.0186198
0,2,-4,-5.22861e-006
0,2,-2,-2.42427e-010
0,2,0,-6.39356e-013
0,2,2,-2.42427e-010
0,2,4,-5.22859e-006
0,2,6,-0.0186292
0,2,8,-2.63241
0,4,-10,-6.97334
0,4,-8,-6.465
0,4,-6,-0.286653
0,4,-4,-0.00143132
0,4,-2,-5.22778e-006
0,4,0,-3.8445e-007
0,4,2,-5.22777e-006
0,4,4,-0.00143132
0,4,6,-0.286626
0,4,8,-6.4634
0,6,-10,-2.17623
0,6,-8,-10.1016
0,6,-6,-3.77976
0,6,-4,-0.286628
0,6,-2,-0.0186121
0,6,0,-0.00564539
0,6,2,-0.0186121
0,6,4,-0.286628
0,6,6,-3.77946
0,6,8,-10.1054
0,8,-10,-0.153861
0,8,-8,-3.76536
0,8,-6,-10.0991
0,8,-4,-6.46625
0,8,-2,-2.63066
0,8,0,-1.70819
0,8,2,-2.63066
0,8,4,-6.46618
0,8,6,-10.0996
0,8,8,-3.76433
2,-10,-10,-0.000733826
2,-10,-8,-0.0970002
2,-10,-6,-1.59351
2,-10,-4,-5.84355
2,-10,-2,-8.99559
2,-10,0,-9.70992
2,-10,2,-8.99552
2,-10,4,-5.84376
2,-10,6,-1.59339
2,-10,8,-0.0970214
2,-8,-10,-0.0971477
2,-8,-8,-2.90001
2,-8,-6,-9.71027
2,-8,-4,-7.77799
2,-8,-2,-3.7785
2,-8,0,-2.63034
2,-8,2,-3.77849
2,-8,4,-7.77795
2,-8,6,-9.7111
2,-8,8,-2.89956
2,-6,-10,-1.59463
2,-6,-8,-9.71028
2,-6,-6,-5.09285
2,-6,-4,-0.56876
2,-6,-2,-0.0526158
2,-6,0,-0.0186064
2,-6,2,-0.0526161
2,-6,4,-0.568758
2,-6,6,-5.09231
2,-6,8,-9.71441
2,-4,-10,-5.84818
2,-4,-8,-7.77551
2,-4,-6,-0.568692
2,-4,-4,-0.00564723
2,-4,-2,-4.61198e-005
2,-4,0,-5.22669e-006
2,-4,2,-4.61199e-005
2,-4,4,-0.00564732
2,-4,6,-0.568647
2,-4,8,-7.77784
2,-2,-10,-9.00655
2,-2,-8,-3.78678
2,-2,-6,-0.0526345
2,-2,-4,-4.61213e-005
2,-2,-2,-1.54391e-008
2,-2,0,-2.42368e-010
2,-2,2,-1.54391e-008
2,-2,4,-4.61267e-005
2,-2,6,-0.0526707
2,-2,8,-3.78835
2,0,-10,-9.70227
2,0,-8,-2.6324
2,0,-6,-0.0186292
2,0,-4,-5.22901e-006
2,0,-2,-2.42424e-010
2,0,0,-6.39356e-013
2,0,2,-2.42424e-010
2,0,4,-5.22857e-006
2,0,6,-0.0186189
2,0,8,-2.62928
2,2,-10,-9.01673
2,2,-8,-3.78651
2,2,-6,-0.0526378
2,2,-4,-4.61201e-005
2,2,-2,-1.54391e-008
2,2,0,-2.42367e-010
2,2,2,-1.54392e-008
2,2,4,-4.61237e-005
2,2,6,-0.0526045
2,2,8,-3.77864
2,4,-10,-5.84757
2,4,-8,-7.77244
2,4,-6,-0.568748
2,4,-4,-0.00564717
2,4,-2,-4.61199e-005
2,4,0,-5.22671e-006
2,4,2,-4.61198e-005
2,4,4,-0.00564713
2,4,6,-0.568781
2,4,8,-7.77478
2,6,-10,-1.59516
2,6,-8,-9.7116
2,6,-6,-5.0926
2,6,-4,-0.568759
2,6,-2,-0.0526157
2,6,0,-0.0186065
2,6,2,-0.0526159
2,6,4,-0.568759
2,6,6,-5.09292
2,6,8,-9.71051
2,8,-10,-0.0971537
2,8,-8,-2.89961
2,8,-6,-9.7107
2,8,-4,-7.77793
2,8,-2,-3.77849
2,8,0,-2.63036
2,8,2,-3.77854
2,8,4,-7.77804
2,8,6,-9.70934
2,8,8,-2.9007
4,-10,-10,-0.000111418
4,-10,-8,-0.0219611
4,-10,-6,-0.543663
4,-10,-4,-2.89831
4,-10,-2,-5.84266
4,-10,0,-6.96687
4,-10,2,-5.84272
4,-10,4,-2.89836
4,-10,6,-0.543611
4,-10,8,-0.021966
4,-8,-10,-0.0220138
4,-8,-8,-1.13997
4,-8,-6,-6.97196
4,-8,-4,-10.0989
4,-8,-2,-7.77394
4,-8,0,-6.46594
4,-8,2,-7.77406
4,-8,4,-10.0987
4,-8,6,-6.97202
4,-8,8,-1.1399
4,-6,-10,-0.543741
4,-6,-8,-6.97118
4,-6,-6,-8.88776
4,-6,-4,-2.63106
4,-6,-2,-0.568539
4,-6,0,-0.286638
4,-6,2,-0.568546
4,-6,4,-2.63117
4,-6,6,-8.88697
4,-6,8,-6.97452
4,-4,-10,-2.89448
4,-4,-8,-10.1029
4,-4,-6,-2.63079
4,-4,-4,-0.130236
4,-4,-2,-0.00564632
4,-4,0,-0.00143083
4,-4,2,-0.00564635
4,-4,4,-0.130235
4,-4,6,-2.63076
4,-4,8,-10.1004
4,-2,-10,-5.84557
4,-2,-8,-7.77746
4,-2,-6,-0.568659
4,-2,-4,-0.00564722
4,-2,-2,-4.61208e-005
4,-2,0,-5.22678e-006
4,-2,2,-4.61205e-005
4,-2,4,-0.00564713
4,-2,6,-0.568747
4,-2,8,-7.77342
4,0,-10,-6.97872
4,0,-8,-6.46391
4,0,-6,-0.286642
4,0,-4,-0.00143129
4,0,-2,-5.22775e-006
4,0,0,-3.8445e-007
4,0,2,-5.22776e-006
4,0,4,-0.00143132
4,0,6,-0.286602
4,0,8,-6.46543
4,2,-10,-5.84604
4,2,-8,-7.77451
4,2,-6,-0.568654
4,2,-4,-0.00564723
4,2,-2,-4.61207e-005
4,2,0,-5.22673e-006
4,2,2,-4.61208e-005
4,2,4,-0.00564735
4,2,6,-0.568574
4,2,8,-7.78574
4,4,-10,-2.89712
4,4,-8,-10.0997
4,4,-6,-2.63098
4,4,-4,-0.130234
4,4,-2,-0.00564632
4,4,0,-0.00143083
4,4,2,-0.00564637
4,4,4,-0.13024
4,4,6,-2.63048
4,4,8,-10.1054
4,6,-10,-0.543976
4,6,-8,-6.97106
4,6,-6,-8.8878
4,6,-4,-2.63108
4,6,-2,-0.56854
4,6,0,-0.286638
4,6,2,-0.56854
4,6,4,-2.63099
4,6,6,-8.8887
4,6,8,-6.96813
4,8,-10,-0.0220119
4,8,-8,-1.13995
4,8,-6,-6.97206
4,8,-4,-10.0989
4,8,-2,-7.77392
4,8,0,-6.46602
4,8,2,-7.77386
4,8,4,-10.0989
4,8,6,-6.97187
4,8,8,-1.14004
6,-10,-10,-3.76156e-006
6,-10,-8,-0.00134397
6,-10,-6,-0.060186
6,-10,-4,-0.543952
6,-10,-2,-1.59358
6,-10,0,-2.17829
6,-10,2,-1.59361
6,-10,4,-0.543948
6,-10,6,-0.0601904
6,-10,8,-0.0013439
6,-8,-10,-0.00134031
6,-8,-8,-0.153694
6,-8,-6,-2.17668
6,-8,-4,-6.96709
6,-8,-2,-9.70555
6,-8,0,-10.1009
6,-8,2,-9.70574
6,-8,4,-6.96701
6,-8,6,-2.17688
6,-8,8,-0.153637
6,-6,-10,-0.0602757
6,-6,-8,-2.17621
6,-6,-6,-9.00049
6,-6,-4,-8.8884
6,-6,-2,-5.09122
6,-6,0,-3.77803
6,-6,2,-5.09124
6,-6,4,-8.88846
6,-6,6,-9.00025
6,-6,8,-2.17645
6,-4,-10,-0.543705
6,-4,-8,-6.97129
6,-4,-6,-8.88713
6,-4,-4,-2.63121
6,-4,-2,-0.568632
6,-4,0,-0.286614
6,-4,2,-0.568631
6,-4,4,-2.63106
6,-4,6,-8.88813
6,-4,8,-6.96766
6,-2,-10,-1.59512
6,-2,-8,-9.71152
6,-2,-6,-5.09257
6,-2,-4,-0.568757
6,-2,-2,-0.0526164
6,-2,0,-0.0186066
6,-2,2,-0.0526159
6,-2,4,-0.568756
6,-2,6,-5.09332
6,-2,8,-9.70768
6,0,-10,-2.17639
6,0,-8,-10.1017
6,0,-6,-3.77969
6,0,-4,-0.286625
6,0,-2,-0.018612
6,0,0,-0.00564542
6,0,2,-0.018612
6,0,4,-0.286625
6,0,6,-3.78005
6,0,8,-10.0979
6,2,-10,-1.59487
6,2,-8,-9.71226
6,2,-6,-5.09256
6,2,-4,-0.568758
6,2,-2,-0.0526163
6,2,0,-0.0186065
6,2,2,-0.0526162
6,2,4,-0.568757
6,2,6,-5.09228
6,2,8,-9.71259
6,4,-10,-0.543457
6,4,-8,-6.97236
6,4,-6,-8.88677
6,4,-4,-2.63124
6,4,-2,-0.56863
6,4,0,-0.28661
6,4,2,-0.568634
6,4,4,-2.63126
6,4,6,-8.88676
6,4,8,-6.97235
6,6,-10,-0.060278
6,6,-8,-2.17647
6,6,-6,-9.00003
6,6,-4,-8.8885
6,6,-2,-5.09121
6,6,0,-3.77804
6,6,2,-5.09119
6,6,4,-8.88844
6,6,6,-9.00089
6,6,8,-2.17613
6,8,-10,-0.00134029
6,8,-8,-0.153693
6,8,-6,-2.1767
6,8,-4,-6.96712
6,8,-2,-9.70566
6,8,0,-10.1008
6,8,2,-9.70555
6,8,4,-6.96747
6,8,6,-2.17644
6,8,8,-0.153746
8,-10,-10,-2.06459e-008
8,-10,-8,-1.51101e-005
8,-10,-6,-0.00134559
8,-10,-4,-0.0220025
8,-10,-2,-0.0971383
8,-10,0,-0.153935
8,-10,2,-0.0971402
8,-10,4,-0.0220025
8,-10,6,-0.00134561
8,-10,8,-1.51111e-005
8,-8,-10,-1.5124e-005
8,-8,-8,-0.00429734
8,-8,-6,-0.153591
8,-8,-4,-1.13811
8,-8,-2,-2.89934
8,-8,0,-3.76491
8,-8,2,-2.89936
8,-8,4,-1.13811
8,-8,6,-0.153591
8,-8,8,-0.00429718
8,-6,-10,-0.0013393
8,-6,-8,-0.15366
8,-6,-6,-2.17682
8,-6,-4,-6.96949
8,-6,-2,-9.70945
8,-6,0,-10.0973
8,-6,2,-9.70937
8,-6,4,-6.96979
8,-6,6,-2.17654
8,-6,8,-0.153717
8,-4,-10,-0.0220233
8,-4,-8,-1.14007
8,-4,-6,-6.97182
8,-4,-4,-10.0985
8,-4,-2,-7.7739
8,-4,0,-6.46633
8,-4,2,-7.77388
8,-4,4,-10.0983
8,-4,6,-6.97196
8,-4,8,-1.14002
8,-2,-10,-0.0971652
8,-2,-8,-2.89923
8,-2,-6,-9.71133
8,-2,-4,-7.77786
8,-2,-2,-3.77848
8,-2,0,-2.63035
8,-2,2,-3.77848
8,-2,4,-7.77798
8,-2,6,-9.71027
8,-2,8,-2.9
8,0,-10,-0.153821
8,0,-8,-3.76571
8,0,-6,-10.0988
8,0,-4,-6.46622
8,0,-2,-2.63065
8,0,0,-1.7082
8,0,2,-2.63067
8,0,4,-6.46637
8,0,6,-10.098
8,0,8,-3.76681
8,2,-10,-0.0971562
8,2,-8,-2.89935
8,2,-6,-9.71137
8,2,-4,-7.77787
8,2,-2,-3.7785
8,2,0,-2.63033
8,2,2,-3.77846
8,2,4,-7.77768
8,2,6,-9.71267
8,2,8,-2.89785
8,4,-10,-0.0220204
8,4,-8,-1.14002
8,4,-6,-6.97186
8,4,-4,-10.0985
8,4,-2,-7.77381
8,4,0,-6.46625
8,4,2,-7.77387
8,4,4,-10.0985
8,4,6,-6.9716
8,4,8,-1.14014
8,6,-10,-0.00133974
8,6,-8,-0.153639
8,6,-6,-2.17689
8,6,-4,-6.96947
8,6,-2,-9.70945
8,6,0,-10.0972
8,6,2,-9.70944
8,6,4,-6.96951
8,6,6,-2.1769
8,6,8,-0.153641
8,8,-10,-1.51234e-005
8,8,-8,-0.00429706
8,8,-6,-0.153594
8,8,-4,-1.1381
8,8,-2,-2.89936
8,8,0,-3.76492
8,8,2,-2.89934
8,8,4,-1.13813
8,8,6,-0.153583
8,8,8,-0.00429751
